city_name,year,population,log_pop,log_pop_lag1,city_code,A1301,A1302,A1303,A4101,A4200,A5101,A5102,A7101,A710101,share_under15,share_over65,birth_rate,death_rate,net_mig_rate,nat_inc_rate,soc_inc_rate,W_log_pop_lag1
笠間市,1979,72622.0,11.193023185211509,11.185642873914873,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.11339538982677426,0.32249180689047396,0.0051499545592244775,0.014155490071879044,-0.00048194761917876125,-0.009005535512654567,-0.00048194761917876125,10.896406945866701
笠間市,1980,73070.0,11.199173164785265,11.193023185211509,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.11270015054057753,0.32051457506500614,0.005118379635965512,0.014068701245381142,-0.00047899274668126453,-0.00895032160941563,-0.00047899274668126453,10.904629968283345
笠間市,1981,73476.0,11.204714101265957,11.199173164785265,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.11207741303282705,0.31874353530404487,0.005090097446785345,0.013990963035549022,-0.00047634601774729164,-0.008900865588763678,-0.00047634601774729164,10.916402020654631
笠間市,1982,74073.0,11.212806372414764,11.204714101265957,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.11117411202462436,0.31617458453147573,0.005049073211561568,0.013878201233917892,-0.00047250685134934457,-0.008829128022356324,-0.00047250685134934457,10.923019237552383
笠間市,1983,74565.0,11.219426507196882,11.212806372414764,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.11044055522027761,0.31408837926641187,0.005015758063434587,0.01378662911553678,-0.00046938912358345067,-0.008770871052102194,-0.00046938912358345067,10.9300703311511
笠間市,1984,75070.0,11.226176290567048,11.219426507196882,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.10969761555881177,0.3119754895430931,0.004982016784334621,0.013693885706673771,-0.0004662315172505661,-0.00871186892233915,-0.0004662315172505661,10.936685122463915
笠間市,1985,75963.0,11.23800165861711,11.226176290567048,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.10840804075668417,0.3083079920487606,0.004923449574134776,0.013532904177033556,-0.0004607506285955004,-0.00860945460289878,-0.0004607506285955004,10.94275429475308
笠間市,1986,76446.0,11.244339888209437,11.23800165861711,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.10772309865787615,0.3063600449990843,0.0048923423069879395,0.013447400779635297,-0.00045783952070742746,-0.008555058472647358,-0.00045783952070742746,10.951020213494635
笠間市,1987,76806.0,11.249038041084164,11.244339888209437,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.10721818607921256,0.30492409447178603,0.004869411243913236,0.013384371012681301,-0.00045569356560685363,-0.008514959768768066,-0.00045569356560685363,10.95587517961566
笠間市,1988,77553.0,11.258716852575986,11.249038041084164,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.10618544737147499,0.30198702822585843,0.00482250847807306,0.013255451110853222,-0.00045130426933838794,-0.008432942632780162,-0.00045130426933838794,10.961309295800005
笠間市,1990,77782.0,11.261665320930192,11.258716852575986,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.10587282404669461,0.3010979403975213,0.004808310406006531,0.013216425394050038,-0.0004499755727546219,-0.008408114988043506,-0.0004499755727546219,
笠間市,1991,78630.0,11.272508584985562,11.261665320930192,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.10473101869515453,0.29785069311967444,0.0047564542795370725,0.01307389037263131,-0.0004451227266946458,-0.008317436093094238,-0.0004451227266946458,10.97010781835102
笠間市,1992,79289.0,11.280854684256028,11.272508584985562,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.10386056073351915,0.29537514661554565,0.004716921641085144,0.012965228468009434,-0.0004414231482298932,-0.00824830682692429,-0.0004414231482298932,10.976886285946748
笠間市,1993,80019.0,11.290019385457358,11.280854684256028,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.10291305814868969,0.2926804883840088,0.004673889951136605,0.012846948849648208,-0.0004373961184218748,-0.008173058898511602,-0.0004373961184218748,10.984013936160316
笠間市,1994,80413.0,11.294931133638675,11.290019385457358,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.1024088144951687,0.29124644025219804,0.004650989267904443,0.012784002586646437,-0.00043525300635469387,-0.008133013318741994,-0.00043525300635469387,10.991916726078976
笠間市,1995,80903.0,11.301006185177329,11.294931133638675,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.1017885616108179,0.2894824666576023,0.004622819920151292,0.012706574539881093,-0.00043261683744731346,-0.0080837546197298,-0.00043261683744731346,10.998342742272863
笠間市,1996,81214.0,11.304842925081322,11.301006185177329,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.10139877361046125,0.2883739256778388,0.004605117344300243,0.012657916122835964,-0.0004309601792794346,-0.00805279877853572,-0.0004309601792794346,11.000808736222092
笠間市,1997,81717.0,11.311017337538171,11.304842925081322,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.1007746246191123,0.2865988717157997,0.0045767710513112325,0.012580001713229805,-0.0004283074513259175,-0.008003230661918572,-0.0004283074513259175,11.004261305109466
笠間市,1998,82004.0,11.314523305544466,11.311017337538171,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.10042193063752988,0.28559582459392224,0.004560753133993464,0.012535973854933906,-0.00042680844836837225,-0.007975220720940441,-0.00042680844836837225,11.009452476989951
笠間市,1999,82425.0,11.319644067939931,11.314523305544466,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.09990900818926296,0.28413709432817713,0.0045374582954200784,0.012471944191689415,-0.0004246284501061571,-0.007934485896269336,-0.0004246284501061571,11.011280843131829
笠間市,2000,82358.0,11.318830877214042,11.319644067939931,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.09999028631098375,0.2843682459506059,0.0045411496150950725,0.012482090385876296,-0.00042497389446076884,-0.007940940770781224,-0.00042497389446076884,11.011934551494944
笠間市,2001,82587.0,11.32160756213486,11.318830877214042,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.0997130298957463,0.28357974015280857,0.004528557763328369,0.012447479627544287,-0.00042379551261094363,-0.007918921864215916,-0.00042379551261094363,11.004941398620753
